cue,ftype,qid,question,truth_coded,count,truth_mean,truth_std,truth_min,truth_max,imagery_mean,imagery_std,imagery_min,imagery_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,facts_mean,facts_std,facts_min,facts_max,imagery_z,facts_z,difficulty_z,truth_normed,truth_agree
dog,nonvisual,1,Does it bark?,yes,12.0,1.4166666666666667,1.164500152881315,-2.0,2.0,1.4166666666666667,1.6764862244009227,0.0,4.0,-1.3333333333333333,1.0730867399773196,-2.0,1.0,1.3333333333333333,1.4354811251305468,0.0,4.0,-0.016044239661098227,0.47955852451193565,0.30117410316948207,yes,1.0
dog,nonvisual,2,Is it an animal?,yes,7.0,2.0,0.0,2.0,2.0,1.4285714285714286,1.5118578920369088,0.0,4.0,-2.0,0.0,-2.0,-2.0,1.5714285714285714,1.7182493859684491,0.0,4.0,0.0024762887418577923,0.8437040138254713,-1.2012238446408865,yes,1.0
dog,nonvisual,3,Is it a pet?,yes,6.0,1.5,0.5477225575051661,1.0,2.0,0.6666666666666666,0.816496580927726,0.0,2.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.0,0.0,0.0,0.0,-1.1828375290473319,-1.559656215643864,-0.8256243576882942,yes,1.0
dog,nonvisual,4,Is it used for protection?,yes,6.0,0.6666666666666666,0.816496580927726,0.0,2.0,1.1666666666666667,1.8348478592697182,0.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.6666666666666666,1.0327955589886446,0.0,2.0,-0.404975336123176,-0.5400488455659641,-0.8256243576882942,yes,1.0
dog,nonvisual,5,Does it chase cats?,yes,5.0,1.0,1.0,0.0,2.0,1.4,1.1401754250991378,0.0,3.0,-1.0,0.0,-1.0,-1.0,1.2,1.3038404810405297,0.0,3.0,-0.041972979425237,0.27563705049635573,1.052373077074666,yes,1.0
dog,visual,1,Does it have four legs?,yes,4.0,1.75,0.5,1.0,2.0,1.25,0.9574271077563381,0.0,2.0,-2.0,0.0,-2.0,-2.0,1.0,1.4142135623730951,0.0,3.0,-0.27533163730248356,-0.030245160527014165,-1.2012238446408865,yes,1.0
dog,visual,2,Does it have legs?,yes,5.0,1.8,0.44721359549995815,1.0,2.0,1.4,1.1401754250991378,0.0,3.0,-2.0,0.0,-2.0,-2.0,0.8,1.0954451150103321,0.0,2.0,-0.041972979425237,-0.336127371550384,-1.2012238446408865,yes,1.0
dog,visual,3,Does it have a tail?,yes,7.0,1.5714285714285714,0.5345224838248489,1.0,2.0,2.0,1.1547005383792515,0.0,3.0,-1.4285714285714286,0.5345224838248487,-2.0,-1.0,1.2857142857142858,0.9511897312113419,0.0,3.0,0.8914616520837498,0.4067294266492288,0.08654582491085777,yes,1.0
dog,visual,4,Does it have hair?,yes,5.0,1.6,0.547722557505166,1.0,2.0,2.0,1.5811388300841898,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,1.0,1.224744871391589,0.0,3.0,0.8914616520837498,-0.030245160527014165,-0.7505044602977761,yes,1.0
dog,visual,5,Does it have a nose?,yes,4.0,1.75,0.5,1.0,2.0,1.25,1.8929694486000912,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-0.27533163730248356,-1.559656215643864,-1.2012238446408865,yes,1.0
dog,nonvisual,1,Does it hop?,no,5.0,-0.8,0.8366600265340756,-2.0,0.0,1.8,0.8366600265340757,1.0,3.0,-1.0,1.224744871391589,-2.0,1.0,1.2,1.3038404810405297,0.0,3.0,0.5803167749140876,0.27563705049635573,1.052373077074666,no,1.0
dog,nonvisual,2,Is it eaten in pies?,no,7.0,-1.7142857142857142,0.7559289460184543,-2.0,0.0,0.8571428571428571,1.0690449676496976,0.0,3.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.5714285714285714,0.7867957924694432,0.0,2.0,-0.8865090746000344,-0.6857070412913784,-0.23539659247707814,no,1.0
dog,nonvisual,3,Is it eaten as bacon?,no,3.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5773502691896258,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.7014123243301023,-1.559656215643864,-1.2012238446408865,no,1.0
dog,nonvisual,4,Is it prickly?,no,6.0,-1.5,0.8366600265340756,-2.0,0.0,2.0,1.5491933384829668,0.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.8333333333333334,0.752772652709081,0.0,2.0,0.8914616520837498,-0.28514700304648904,-0.8256243576882942,no,1.0
dog,nonvisual,5,Does it lay eggs?,no,6.0,-2.0,0.0,-2.0,-2.0,1.0,1.5491933384829668,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-0.6642627337645614,-1.559656215643864,-1.2012238446408865,no,1.0
dog,visual,1,Does it have antlers?,no,4.0,-1.75,0.5,-2.0,-1.0,1.75,1.5,0.0,3.0,-1.25,0.9574271077563381,-2.0,0.0,0.0,0.0,0.0,0.0,0.502530555621672,-1.559656215643864,0.4889738466457779,no,1.0
dog,visual,2,Is it pink?,no,9.0,-1.2222222222222223,0.8333333333333334,-2.0,0.0,1.3333333333333333,1.5811388300841898,0.0,4.0,-1.3333333333333333,1.118033988749895,-2.0,1.0,0.4444444444444444,1.0137937550497031,0.0,3.0,-0.14568793848179104,-0.8799179689252641,0.30117410316948207,no,1.0
dog,visual,3,Does it have a caboose?,no,8.0,-1.5,0.9258200997725514,-2.0,0.0,0.75,1.164964745021435,0.0,3.0,-1.25,1.3887301496588271,-2.0,1.0,1.0,1.6035674514745464,0.0,4.0,-1.053193830226639,-0.030245160527014165,0.4889738466457779,no,1.0
dog,visual,4,Does it have a top?,no,4.0,0.5,1.7320508075688772,-2.0,2.0,1.5,1.2909944487358056,0.0,3.0,-0.25,1.707825127659933,-2.0,2.0,1.25,1.5,0.0,3.0,0.11359945915959425,0.35210760325219825,2.7425707683613303,,
dog,visual,5,Does it have a mask?,no,6.0,-2.0,0.0,-2.0,-2.0,0.8333333333333334,0.752772652709081,0.0,2.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.6666666666666666,1.0327955589886446,0.0,2.0,-0.9235501314059464,-0.5400488455659641,-0.8256243576882942,no,1.0
donkey,nonvisual,1,Is it an animal?,yes,3.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,2.3333333333333335,0.5773502691896263,2.0,3.0,0.8914616520837498,2.008969579628786,-0.4500248707357024,yes,1.0
donkey,nonvisual,2,Is it like a horse?,yes,5.0,0.8,1.6431676725154984,-2.0,2.0,2.2,1.3038404810405297,1.0,4.0,-1.2,0.8366600265340756,-2.0,0.0,1.2,0.8366600265340756,0.0,2.0,1.2026065292534123,0.27563705049635573,0.6016536927315557,yes,1.0
donkey,nonvisual,3,Is it a mammal?,yes,1.0,2.0,,2.0,2.0,2.0,,2.0,2.0,-2.0,,-2.0,-2.0,2.0,,2.0,2.0,0.8914616520837498,1.4991658945898356,-1.2012238446408865,,
donkey,nonvisual,4,Is it furry?,yes,9.0,1.2222222222222223,1.092906420717,-1.0,2.0,2.3333333333333335,1.3228756555322954,0.0,4.0,-1.2222222222222223,0.97182531580755,-2.0,1.0,1.4444444444444444,0.8819171036881968,0.0,2.0,1.4100364473665203,0.6494930861915857,0.5515737611378764,yes,1.0
donkey,nonvisual,5,Does it make noises?,yes,5.0,1.2,1.3038404810405297,-1.0,2.0,1.4,0.8944271909999157,0.0,2.0,-1.6,0.8944271909999157,-2.0,0.0,1.0,1.224744871391589,0.0,3.0,-0.041972979425237,-0.030245160527014165,-0.29978507595466564,yes,1.0
donkey,visual,1,Does it have legs?,yes,7.0,2.0,0.0,2.0,2.0,1.0,1.1547005383792515,0.0,3.0,-1.7142857142857142,0.4879500364742663,-2.0,-1.0,0.8571428571428571,1.2149857925879117,0.0,3.0,-0.6642627337645614,-0.24873245411513564,-0.5573390098650141,yes,1.0
donkey,visual,2,Does it have four legs?,yes,4.0,2.0,0.0,2.0,2.0,2.0,1.4142135623730951,1.0,4.0,-2.0,0.0,-2.0,-2.0,0.25,0.5,0.0,1.0,0.8914616520837498,-1.1773034518646515,-1.2012238446408865,yes,1.0
donkey,visual,3,Does it have a tail?,yes,3.0,0.6666666666666666,1.5275252316519468,-1.0,2.0,2.6666666666666665,1.5275252316519468,1.0,4.0,-1.0,1.7320508075688772,-2.0,1.0,2.0,2.0,0.0,4.0,1.9286112426492903,1.4991658945898356,1.052373077074666,,
donkey,visual,4,Does it have hooves?,yes,7.0,1.1428571428571428,1.4638501094227998,-2.0,2.0,2.5714285714285716,1.511857892036909,0.0,4.0,-0.8571428571428571,0.6900655593423541,-2.0,0.0,1.5714285714285714,1.1338934190276817,0.0,3.0,1.7804470154256422,0.8437040138254713,1.3743154944626021,yes,1.0
donkey,nonvisual,1,Does it lay eggs?,no,6.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,1.2110601416389968,0.0,3.0,-2.2199871196128727,-0.5400488455659641,-1.2012238446408865,no,1.0
donkey,nonvisual,2,Does it grow on trees?,no,5.0,-2.0,0.0,-2.0,-2.0,1.6,1.816590212458495,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,1.0,1.7320508075688772,0.0,4.0,0.2691718977444255,-0.030245160527014165,-0.7505044602977761,no,1.0
donkey,nonvisual,3,Is it furniture?,no,5.0,-1.6,0.8944271909999157,-2.0,0.0,1.6,0.8944271909999157,1.0,3.0,-1.6,0.8944271909999157,-2.0,0.0,0.6,0.8944271909999159,0.0,2.0,0.2691718977444255,-0.6420095825737541,-0.29978507595466564,no,1.0
donkey,nonvisual,4,Does it chase cats?,no,6.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.5,0.5477225575051661,0.0,1.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.5,1.224744871391589,0.0,3.0,-1.4421249266887168,-0.794950688085439,-0.8256243576882942,no,1.0
donkey,nonvisual,5,Does it eat peanuts?,no,3.0,0.0,1.0,-1.0,1.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-0.3333333333333333,0.5773502691896258,-1.0,0.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-0.14568793848179104,0.47955852451193565,2.5547710248850346,,
donkey,visual,1,Is it round?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,2.2,2.04939015319192,0.0,4.0,-1.4,1.3416407864998738,-2.0,1.0,1.2,1.7888543819998317,0.0,4.0,1.2026065292534123,0.27563705049635573,0.15093430838844527,no,1.0
donkey,visual,2,Does it have a pointed end?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.4,1.1401754250991378,0.0,3.0,-1.4,0.8944271909999157,-2.0,0.0,0.2,0.4472135954999579,0.0,1.0,-0.041972979425237,-1.2537740046204942,0.15093430838844527,no,1.0
donkey,visual,3,Does it have stripes?,no,4.0,-1.5,0.5773502691896257,-2.0,-1.0,0.75,0.9574271077563381,0.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.25,0.5,0.0,1.0,-1.053193830226639,-1.1773034518646515,-0.07442538378311019,no,1.0
donkey,visual,4,Is it small?,no,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,1.0,1.7320508075688772,0.0,3.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,0.6666666666666666,1.1547005383792517,0.0,2.0,-0.6642627337645614,-0.5400488455659641,-0.4500248707357024,no,1.0
elephant,nonvisual,1,Is it an animal?,yes,7.0,2.0,0.0,2.0,2.0,0.7142857142857143,0.48795003647426655,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,1.5275252316519468,0.0,4.0,-1.1087554154355073,-0.030245160527014165,-1.2012238446408865,yes,1.0
elephant,nonvisual,2,Does it live in Africa?,yes,6.0,1.0,0.6324555320336759,0.0,2.0,1.5,0.5477225575051661,1.0,2.0,-1.5,0.5477225575051661,-2.0,-1.0,1.5,1.0488088481701516,0.0,3.0,0.11359945915959425,0.7344603670314107,-0.07442538378311019,yes,1.0
elephant,nonvisual,3,Does it live in zoos?,yes,4.0,0.5,0.5773502691896257,0.0,1.0,0.5,1.0,0.0,2.0,-1.75,0.5,-2.0,-1.0,0.75,1.5,0.0,3.0,-1.4421249266887168,-0.4125979243062266,-0.6378246142119983,yes,1.0
elephant,nonvisual,4,Is it used in circuses?,yes,7.0,1.0,1.5275252316519468,-2.0,2.0,2.0,1.1547005383792515,1.0,4.0,-1.5714285714285714,0.5345224838248489,-2.0,-1.0,1.4285714285714286,1.3972762620115438,0.0,4.0,0.8914616520837498,0.6252167202373501,-0.23539659247707814,yes,1.0
elephant,nonvisual,5,Does it eat peanuts?,yes,5.0,1.4,0.8944271909999157,0.0,2.0,1.8,1.0954451150103324,0.0,3.0,-1.4,1.3416407864998738,-2.0,1.0,1.6,1.51657508881031,0.0,3.0,0.5803167749140876,0.8874014725430959,0.15093430838844527,yes,1.0
elephant,visual,1,Is it grey?,yes,4.0,1.75,0.5,1.0,2.0,1.25,0.9574271077563381,0.0,2.0,-1.75,0.5,-2.0,-1.0,1.25,0.9574271077563381,0.0,2.0,-0.27533163730248356,0.35210760325219825,-0.6378246142119983,yes,1.0
elephant,visual,2,Does it have ears?,yes,5.0,2.0,0.0,2.0,2.0,1.6,1.1401754250991378,0.0,3.0,-2.0,0.0,-2.0,-2.0,0.4,0.8944271909999159,0.0,2.0,0.2691718977444255,-0.9478917935971239,-1.2012238446408865,yes,1.0
elephant,visual,3,Does it have four legs?,yes,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5773502691896258,0.0,1.0,-2.2199871196128727,-1.049852530604914,-1.2012238446408865,yes,1.0
elephant,visual,4,Does it have a tail?,yes,3.0,1.0,1.0,0.0,2.0,2.3333333333333335,1.1547005383792517,1.0,3.0,-0.3333333333333333,2.0816659994661326,-2.0,2.0,2.3333333333333335,1.1547005383792517,1.0,3.0,1.4100364473665203,2.008969579628786,2.5547710248850346,yes,1.0
elephant,visual,5,Does it have large ears?,yes,6.0,2.0,0.0,2.0,2.0,1.6666666666666667,1.2110601416389966,0.0,3.0,-1.5,0.8366600265340756,-2.0,0.0,0.6666666666666666,0.5163977794943223,0.0,1.0,0.37288685680097955,-0.5400488455659641,-0.07442538378311019,yes,1.0
elephant,nonvisual,1,Is it a rodent?,no,6.0,-0.5,1.6431676725154984,-2.0,1.0,2.0,1.6733200530681511,0.0,4.0,-1.1666666666666667,0.9831920802501751,-2.0,0.0,1.6666666666666667,1.0327955589886444,0.0,3.0,0.8914616520837498,0.9893622095508858,0.6767735901220738,,
elephant,nonvisual,2,Is it a reptile?,no,4.0,-2.0,0.0,-2.0,-2.0,0.5,0.5773502691896257,0.0,1.0,-1.75,0.5,-2.0,-1.0,1.5,1.0,0.0,2.0,-1.4421249266887168,0.7344603670314107,-0.6378246142119983,no,1.0
elephant,nonvisual,3,Does it live on farms?,no,3.0,-1.0,1.7320508075688772,-2.0,1.0,1.6666666666666667,2.0816659994661326,0.0,4.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,2.3333333333333335,1.1547005383792517,1.0,3.0,0.37288685680097955,2.008969579628786,-0.4500248707357024,,
elephant,nonvisual,4,Is it furry?,no,7.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,1.4285714285714286,0.9759000729485331,0.0,3.0,-1.0,1.1547005383792515,-2.0,1.0,0.5714285714285714,0.7867957924694432,0.0,2.0,0.0024762887418577923,-0.6857070412913784,1.052373077074666,no,1.0
elephant,nonvisual,5,Does it lay eggs?,no,6.0,-2.0,0.0,-2.0,-2.0,0.3333333333333333,0.5163977794943223,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,1.0954451150103321,0.0,3.0,-1.7014123243301023,-0.030245160527014165,-1.2012238446408865,no,1.0
elephant,visual,1,Is it made of wood?,no,4.0,-2.0,0.0,-2.0,-2.0,1.5,1.2909944487358056,0.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,1.5,1.2909944487358056,0.0,3.0,0.11359945915959425,0.7344603670314107,-0.07442538378311019,no,1.0
elephant,visual,2,Does it have scales?,no,3.0,-2.0,0.0,-2.0,-2.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,1.1547005383792517,0.0,2.0,-0.14568793848179104,-0.5400488455659641,-1.2012238446408865,no,1.0
elephant,visual,3,Is it beige?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,2.0,1.224744871391589,1.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,0.6,0.5477225575051661,0.0,1.0,0.8914616520837498,-0.6420095825737541,-0.7505044602977761,no,1.0
elephant,visual,4,Does it have fur?,no,4.0,-0.75,0.5,-1.0,0.0,2.5,1.2909944487358056,1.0,4.0,-0.5,1.0,-1.0,1.0,2.25,1.2583057392117916,1.0,4.0,1.6693238450079053,1.881518658369048,2.1791715379324423,no,1.0
elephant,visual,5,Does it have hooves?,no,6.0,-1.1666666666666667,1.6020819787597222,-2.0,2.0,1.0,1.2649110640673518,0.0,3.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.16666666666666666,0.408248290463863,0.0,1.0,-0.6642627337645614,-1.3047543731243891,-0.8256243576882942,no,1.0
giraffe,nonvisual,1,Does it eat leaves?,yes,5.0,1.2,0.8366600265340756,0.0,2.0,1.6,0.547722557505166,1.0,2.0,-1.2,0.8366600265340756,-2.0,0.0,2.2,0.8366600265340757,1.0,3.0,0.2691718977444255,1.8050481056132057,0.6016536927315557,yes,1.0
giraffe,nonvisual,2,Does it live in Africa?,yes,6.0,1.5,0.8366600265340756,0.0,2.0,2.0,1.6733200530681511,0.0,4.0,-1.1666666666666667,0.9831920802501751,-2.0,0.0,1.8333333333333333,1.7224014243685084,0.0,4.0,0.8914616520837498,1.2442640520703605,0.6767735901220738,yes,1.0
giraffe,nonvisual,3,Does it live in zoos?,yes,7.0,1.7142857142857142,0.4879500364742663,1.0,2.0,1.4285714285714286,1.618347187425374,0.0,4.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,0.5714285714285714,1.1338934190276817,0.0,3.0,0.0024762887418577923,-0.6857070412913784,-0.8792814272529506,yes,1.0
giraffe,nonvisual,4,Is it a mammal?,yes,3.0,2.0,0.0,2.0,2.0,1.3333333333333333,1.5275252316519468,0.0,3.0,-0.3333333333333333,1.1547005383792515,-1.0,1.0,1.6666666666666667,0.5773502691896255,1.0,2.0,-0.14568793848179104,0.9893622095508858,2.5547710248850346,yes,1.0
giraffe,visual,1,Does it have spots?,yes,7.0,1.7142857142857142,0.4879500364742663,1.0,2.0,2.857142857142857,1.2149857925879115,1.0,4.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,1.8571428571428572,1.6761634196950517,0.0,4.0,2.224939697096588,1.2806786010017144,-0.23539659247707814,yes,1.0
giraffe,visual,2,Is it tall?,yes,4.0,1.75,0.5,1.0,2.0,2.0,0.816496580927726,1.0,3.0,-2.0,0.0,-2.0,-2.0,1.0,1.4142135623730951,0.0,3.0,0.8914616520837498,-0.030245160527014165,-1.2012238446408865,yes,1.0
giraffe,visual,3,Does it have long legs?,yes,4.0,1.75,0.5,1.0,2.0,2.0,1.632993161855452,0.0,4.0,-1.75,0.5,-2.0,-1.0,1.75,1.707825127659933,0.0,4.0,0.8914616520837498,1.116813130810623,-0.6378246142119983,yes,1.0
giraffe,visual,4,Is it brown?,yes,7.0,0.7142857142857143,1.1126972805283737,-1.0,2.0,3.4285714285714284,0.7867957924694425,2.0,4.0,-0.42857142857142855,1.2724180205607034,-2.0,1.0,3.0,1.1547005383792515,1.0,4.0,3.11392506043848,3.0285769497066855,2.34014274662641,yes,1.0
giraffe,nonvisual,1,Is it eaten by frying?,no,5.0,-1.6,0.547722557505166,-2.0,-1.0,1.0,0.7071067811865476,0.0,2.0,-1.4,0.8944271909999157,-2.0,0.0,0.8,0.8366600265340756,0.0,2.0,-0.6642627337645614,-0.336127371550384,0.15093430838844527,no,1.0
giraffe,nonvisual,2,Is it hunted by people?,no,4.0,-1.0,0.816496580927726,-2.0,0.0,2.0,1.8257418583505538,0.0,4.0,-0.25,1.2583057392117916,-2.0,1.0,2.25,1.707825127659933,0.0,4.0,0.8914616520837498,1.881518658369048,2.7425707683613303,no,1.0
giraffe,nonvisual,3,Does it live in grass?,no,11.0,0.5454545454545454,1.2135597524338357,-2.0,2.0,2.0,1.0,0.0,4.0,-0.8181818181818182,0.9816498172140428,-2.0,1.0,2.090909090909091,1.1361818036340356,0.0,4.0,0.8914616520837498,1.6382032632368217,1.4621179719320392,yes,0.0
giraffe,nonvisual,4,Is it an insect?,no,7.0,-2.0,0.0,-2.0,-2.0,1.7142857142857142,1.4960264830861911,0.0,4.0,-1.8571428571428572,0.3779644730092273,-2.0,-1.0,1.1428571428571428,1.4638501094227998,0.0,3.0,0.44696897041280365,0.18824213306110713,-0.8792814272529506,no,1.0
giraffe,visual,1,Is it green?,no,5.0,-2.0,0.0,-2.0,-2.0,1.6,1.816590212458495,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,0.4,0.5477225575051661,0.0,1.0,0.2691718977444255,-0.9478917935971239,-0.7505044602977761,no,1.0
giraffe,visual,2,Does it have warts?,no,8.0,-1.125,1.1259916264596033,-2.0,1.0,1.0,1.5118578920369088,0.0,4.0,-0.875,1.3562026818605375,-2.0,1.0,1.0,1.4142135623730951,0.0,4.0,-0.6642627337645614,-0.030245160527014165,1.3340726922891102,no,1.0
giraffe,visual,3,Is it muddy?,no,3.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,2.0,2.0,-1.0,1.0,-2.0,0.0,0.6666666666666666,1.1547005383792517,0.0,2.0,0.8914616520837498,-0.5400488455659641,1.052373077074666,no,1.0
giraffe,visual,4,Does it have antennae?,no,6.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,2.1666666666666665,1.4719601443879744,0.0,4.0,-0.8333333333333334,0.40824829046386296,-1.0,0.0,1.0,1.0954451150103321,0.0,3.0,1.1507490497251347,-0.030245160527014165,1.427972564027258,no,1.0
grasshopper,nonvisual,1,Is it an insect?,yes,6.0,1.6666666666666667,0.5163977794943221,1.0,2.0,1.5,1.51657508881031,0.0,4.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,1.5,0.8366600265340756,1.0,3.0,0.11359945915959425,0.7344603670314107,0.30117410316948207,yes,1.0
grasshopper,nonvisual,2,Does it live in grass?,yes,4.0,1.0,0.0,1.0,1.0,1.25,1.2583057392117916,0.0,3.0,-1.0,1.1547005383792515,-2.0,0.0,0.5,1.0,0.0,2.0,-0.27533163730248356,-0.794950688085439,1.052373077074666,yes,1.0
grasshopper,nonvisual,3,Is it found in summer?,yes,4.0,1.25,0.9574271077563381,0.0,2.0,2.0,1.4142135623730951,1.0,4.0,-1.25,1.5,-2.0,1.0,2.25,2.0615528128088303,0.0,4.0,0.8914616520837498,1.881518658369048,0.4889738466457779,yes,1.0
grasshopper,nonvisual,4,Does it fly?,yes,7.0,-0.14285714285714285,1.3451854182690985,-2.0,1.0,1.7142857142857142,0.9511897312113418,0.0,3.0,-0.2857142857142857,0.9511897312113419,-2.0,1.0,1.5714285714285714,1.2724180205607036,0.0,3.0,0.44696897041280365,0.8437040138254713,2.662085164014347,,
grasshopper,visual,1,Is it green?,yes,8.0,1.375,0.5175491695067657,1.0,2.0,2.0,1.3093073414159542,0.0,4.0,-1.5,0.5345224838248488,-2.0,-1.0,0.625,1.0606601717798212,0.0,3.0,0.8914616520837498,-0.6037743061958328,-0.07442538378311019,yes,1.0
grasshopper,visual,2,Does it have legs?,yes,4.0,2.0,0.0,2.0,2.0,1.0,0.816496580927726,0.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.25,0.5,0.0,1.0,-0.6642627337645614,-1.1773034518646515,-0.07442538378311019,yes,1.0
grasshopper,visual,3,Does it have long legs?,yes,5.0,-0.2,1.6431676725154984,-2.0,2.0,1.0,1.0,0.0,2.0,-1.2,0.8366600265340756,-2.0,0.0,1.2,1.3038404810405297,0.0,3.0,-0.6642627337645614,0.27563705049635573,0.6016536927315557,,
grasshopper,visual,4,Does it have antennae?,yes,9.0,0.6666666666666666,1.6583123951777,-2.0,2.0,2.111111111111111,1.2692955176439846,0.0,4.0,-1.0,1.224744871391589,-2.0,1.0,1.2222222222222223,1.481365736219265,0.0,4.0,1.0643199171780067,0.30962396283228594,1.052373077074666,yes,1.0
grasshopper,nonvisual,1,Does it require a conductor?,no,5.0,-1.0,1.4142135623730951,-2.0,1.0,0.8,0.8366600265340756,0.0,2.0,-0.8,1.3038404810405297,-2.0,1.0,0.6,0.8944271909999159,0.0,2.0,-0.9754076109342235,-0.6420095825737541,1.5030924614177765,no,1.0
grasshopper,nonvisual,2,Is it hunted by people?,no,4.0,-0.75,0.9574271077563381,-2.0,0.0,0.25,0.5,0.0,1.0,-1.0,1.4142135623730951,-2.0,1.0,1.75,2.0615528128088303,0.0,4.0,-1.8310560231507946,1.116813130810623,1.052373077074666,no,1.0
grasshopper,nonvisual,3,Does it taste good?,no,5.0,-1.2,0.8366600265340756,-2.0,0.0,1.0,1.0,0.0,2.0,-1.2,1.0954451150103321,-2.0,0.0,0.2,0.4472135954999579,0.0,1.0,-0.6642627337645614,-1.2537740046204942,0.6016536927315557,no,1.0
grasshopper,nonvisual,4,Is it unable to fly?,no,5.0,0.0,1.224744871391589,-1.0,2.0,1.8,0.8366600265340757,1.0,3.0,-1.2,0.44721359549995787,-2.0,-1.0,1.4,0.547722557505166,1.0,2.0,0.5803167749140876,0.5815192615197255,0.6016536927315557,,
grasshopper,visual,1,Is it made of wood?,no,6.0,-2.0,0.0,-2.0,-2.0,1.1666666666666667,1.6020819787597222,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.16666666666666666,0.408248290463863,0.0,1.0,-0.404975336123176,-1.3047543731243891,-1.2012238446408865,no,1.0
grasshopper,visual,2,Does it have teeth?,no,2.0,-2.0,0.0,-2.0,-2.0,0.5,0.7071067811865476,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.5,0.7071067811865476,1.0,2.0,-1.4421249266887168,0.7344603670314107,-1.2012238446408865,no,1.0
grasshopper,visual,3,Does it have an engine?,no,4.0,-1.75,0.5,-2.0,-1.0,0.25,0.5,0.0,1.0,-1.0,1.1547005383792515,-2.0,0.0,0.25,0.5,0.0,1.0,-1.8310560231507946,-1.1773034518646515,1.052373077074666,no,1.0
grasshopper,visual,4,Is it long?,no,5.0,-0.4,1.140175425099138,-2.0,1.0,1.2,0.8366600265340756,0.0,2.0,-1.6,0.547722557505166,-2.0,-1.0,1.0,1.224744871391589,0.0,3.0,-0.35311785659489914,-0.030245160527014165,-0.29978507595466564,,
jacket,nonvisual,1,Is it clothing?,yes,5.0,2.0,0.0,2.0,2.0,0.4,0.5477225575051661,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.5976973652735478,-1.559656215643864,-1.2012238446408865,yes,1.0
jacket,nonvisual,2,Is it worn in cold temperatures?,yes,8.0,1.625,0.5175491695067657,1.0,2.0,1.25,0.8864052604279183,0.0,3.0,-1.75,0.4629100498862757,-2.0,-1.0,1.125,0.9910312089651149,0.0,2.0,-0.27533163730248356,0.16093122136259205,-0.6378246142119983,yes,1.0
jacket,nonvisual,3,Is it worn in winter?,yes,6.0,0.5,1.6431676725154984,-2.0,2.0,1.6666666666666667,1.3662601021279464,0.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,0.5,0.8366600265340756,0.0,2.0,0.37288685680097955,-0.794950688085439,-0.8256243576882942,,
