cue,ftype,qid,question,truth_coded,count,truth_mean,truth_std,truth_min,truth_max,senses_mean,senses_std,senses_min,senses_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,truth_z,senses_z,difficulty_z,truth_normed,truth_agree
elephant,nonvisual,1,Is it an animal?,yes,6.0,1.6666666666666667,0.8164965809277259,0.0,2.0,1.1666666666666667,0.4082482904638632,1.0,2.0,-1.5,0.8366600265340756,-2.0,0.0,1.116278980916236,-1.1803710653184107,-0.37899088281373067,yes,1.0
elephant,nonvisual,2,Does it live in Africa?,yes,6.0,1.3333333333333333,0.816496580927726,0.0,2.0,2.8333333333333335,1.8348478592697182,1.0,5.0,-1.3333333333333333,1.0327955589886446,-2.0,0.0,0.8996882647480501,0.7765772704859668,-0.07529228305074562,yes,1.0
elephant,nonvisual,3,Does it live in zoos?,yes,4.0,0.75,0.9574271077563381,0.0,2.0,2.25,1.2583057392117916,1.0,4.0,-0.75,0.5,-1.0,0.0,0.520654511453725,0.09164535295443452,0.9876528161197015,yes,1.0
elephant,nonvisual,4,Is it used in circuses?,yes,4.0,1.0,0.816496580927726,0.0,2.0,1.5,0.5773502691896257,1.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.6830975485798644,-0.7889813981575353,-0.37899088281373067,yes,1.0
elephant,nonvisual,5,Does it eat peanuts?,yes,5.0,1.4,0.8944271909999157,0.0,2.0,2.4,1.51657508881031,1.0,4.0,-0.6,0.8944271909999159,-2.0,0.0,0.9430064079816872,0.2677707031768284,1.260981555906388,yes,1.0
elephant,visual,1,Is it grey?,yes,4.0,1.75,0.5,1.0,2.0,1.5,1.0,1.0,3.0,-1.25,1.5,-2.0,1.0,1.1704266599582824,-0.7889813981575353,0.07655701683074671,yes,1.0
elephant,visual,2,Does it have ears?,yes,6.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.3328696970844216,-1.3760658988988486,-0.6826894825767157,yes,1.0
elephant,visual,3,Does it have four legs?,yes,5.0,1.8,0.44721359549995815,1.0,2.0,1.8,1.7888543819998317,1.0,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.2029152673835102,-0.4367306977127473,-0.9256483623871036,yes,1.0
elephant,visual,4,Does it have a tail?,yes,4.0,1.75,0.5,1.0,2.0,2.0,1.4142135623730951,1.0,4.0,-1.75,0.5,-2.0,-1.0,1.1704266599582824,-0.20189689741622208,-0.834538782458208,yes,1.0
elephant,visual,5,Does it have large ears?,yes,4.0,1.25,0.9574271077563381,0.0,2.0,1.25,0.5,1.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.8455405857060037,-1.082523648528192,-0.37899088281373067,yes,1.0
elephant,nonvisual,1,Is it a rodent?,no,7.0,-1.7142857142857142,0.7559289460184543,-2.0,0.0,3.2857142857142856,1.799470821684875,1.0,5.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,-1.0805697116467914,1.3077489616328688,-0.5091474255692956,no,1.0
elephant,nonvisual,2,Is it a reptile?,no,6.0,-2.0,0.0,-2.0,-2.0,2.6666666666666665,1.632993161855452,1.0,5.0,-1.5,0.8366600265340756,-2.0,0.0,-1.2662188969338077,0.5808824369055287,-0.37899088281373067,no,1.0
elephant,nonvisual,3,Does it live on farms?,no,10.0,-1.4,0.6992058987801009,-2.0,0.0,2.9,1.197218999737865,1.0,5.0,-1.1,0.7378647873726218,-2.0,0.0,-0.8763556078310734,0.8548552039181416,0.349885756617433,no,1.0
elephant,nonvisual,4,Is it furry?,no,1.0,-2.0,,-2.0,-2.0,1.0,,1.0,1.0,-2.0,,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,,
elephant,nonvisual,5,Does it lay eggs?,no,8.0,-2.0,0.0,-2.0,-2.0,2.5,1.0690449676496976,1.0,4.0,-1.875,0.3535533905932738,-2.0,-1.0,-1.2662188969338077,0.3851876033250911,-1.0623127322804466,no,1.0
elephant,visual,1,Is it made of wood?,no,1.0,-2.0,,-2.0,-2.0,1.0,,1.0,1.0,-2.0,,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,,
elephant,visual,2,Does it have scales?,no,4.0,-1.75,0.5,-2.0,-1.0,1.75,0.9574271077563381,1.0,3.0,-1.0,1.1547005383792515,-2.0,0.0,-1.1037758598076683,-0.4954391477868787,0.5321049164752241,no,1.0
elephant,visual,3,Is it beige?,no,3.0,-0.6666666666666666,1.5275252316519468,-2.0,1.0,1.0,0.0,1.0,1.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,-0.3998560322610646,-1.3760658988988486,-0.07529228305074562,,
elephant,visual,4,Does it have fur?,no,4.0,-1.75,0.5,-2.0,-1.0,1.75,0.9574271077563381,1.0,3.0,-1.25,1.5,-2.0,1.0,-1.1037758598076683,-0.4954391477868787,0.07655701683074671,no,1.0
elephant,visual,5,Does it have hooves?,no,7.0,-1.4285714285714286,1.1338934190276817,-2.0,1.0,2.4285714285714284,1.2724180205607036,1.0,4.0,-0.8571428571428571,0.8997354108424372,-2.0,1.0,-0.894920526359775,0.30131838893347473,0.7924180019863541,no,1.0
giraffe,nonvisual,1,Does it eat leaves?,yes,4.0,1.75,0.5,1.0,2.0,1.75,0.9574271077563381,1.0,3.0,-1.75,0.5,-2.0,-1.0,1.1704266599582824,-0.4954391477868787,-0.834538782458208,yes,1.0
giraffe,nonvisual,2,Does it live in Africa?,yes,4.0,1.5,0.5773502691896257,1.0,2.0,3.25,1.707825127659933,1.0,5.0,-1.25,0.9574271077563381,-2.0,0.0,1.007983622832143,1.265814354437061,0.07655701683074671,yes,1.0
giraffe,nonvisual,3,Does it live in zoos?,yes,6.0,1.5,0.8366600265340756,0.0,2.0,1.5,1.224744871391589,1.0,4.0,-1.5,0.5477225575051661,-2.0,-1.0,1.007983622832143,-0.7889813981575353,-0.37899088281373067,yes,1.0
giraffe,nonvisual,4,Is it a mammal?,yes,6.0,1.5,0.8366600265340756,0.0,2.0,2.0,0.8944271909999159,1.0,3.0,-1.1666666666666667,0.9831920802501751,-2.0,0.0,1.007983622832143,-0.20189689741622208,0.22840631671223904,yes,1.0
giraffe,visual,1,Does it have spots?,yes,6.0,1.3333333333333333,0.5163977794943223,1.0,2.0,2.0,1.2649110640673518,1.0,4.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,0.8996882647480501,-0.20189689741622208,-0.07529228305074562,yes,1.0
giraffe,visual,2,Is it tall?,yes,3.0,1.3333333333333333,0.5773502691896258,1.0,2.0,2.0,1.7320508075688772,1.0,4.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,0.8996882647480501,-0.20189689741622208,-0.07529228305074562,yes,1.0
giraffe,visual,3,Does it have long legs?,yes,5.0,1.6,0.8944271909999157,0.0,2.0,1.4,0.547722557505166,1.0,2.0,-1.4,1.3416407864998738,-2.0,1.0,1.0729608376825988,-0.9063982983057981,-0.19677172295593956,yes,1.0
giraffe,visual,4,Is it brown?,yes,3.0,0.3333333333333333,1.5275252316519468,-1.0,2.0,1.0,0.0,1.0,1.0,-1.0,1.0,-2.0,0.0,0.2499161162434927,-1.3760658988988486,0.5321049164752241,,
giraffe,nonvisual,1,Is it eaten by frying?,no,6.0,-1.5,0.8366600265340756,-2.0,0.0,3.3333333333333335,1.8618986725025253,1.0,5.0,-0.8333333333333334,1.4719601443879744,-2.0,1.0,-0.9413328226815291,1.36366177122728,0.8358035162382089,no,1.0
giraffe,nonvisual,2,Is it hunted by people?,no,7.0,-0.42857142857142855,0.9759000729485332,-2.0,1.0,2.857142857142857,1.7728105208558365,1.0,5.0,-0.8571428571428571,1.0690449676496976,-2.0,1.0,-0.24514837785521765,0.8045336752831721,0.7924180019863541,no,1.0
giraffe,nonvisual,3,Does it live in grass?,no,6.0,0.0,1.0954451150103321,-2.0,1.0,2.8333333333333335,1.8348478592697182,1.0,5.0,-0.16666666666666666,1.1690451944500122,-2.0,1.0,0.03332540007530694,0.7765772704859668,2.0505979152901483,,
giraffe,nonvisual,4,Is it an insect?,no,9.0,-2.0,0.0,-2.0,-2.0,2.111111111111111,1.7638342073763935,1.0,5.0,-1.8888888888888888,0.33333333333333276,-2.0,-1.0,-1.2662188969338077,-0.07143367502926354,-1.087620948927362,no,1.0
giraffe,visual,1,Is it green?,no,4.0,-1.75,0.5,-2.0,-1.0,2.5,1.7320508075688772,1.0,4.0,-1.0,1.4142135623730951,-2.0,1.0,-1.1037758598076683,0.3851876033250911,0.5321049164752241,no,1.0
giraffe,visual,2,Does it have warts?,no,5.0,-0.6,1.140175425099138,-2.0,1.0,3.6,0.5477225575051667,3.0,4.0,0.8,0.8366600265340756,0.0,2.0,-0.35653788902742745,1.6767735049559802,3.8120497939154614,no,1.0
giraffe,visual,3,Is it muddy?,no,3.0,-1.0,1.0,-2.0,0.0,2.0,1.7320508075688772,1.0,4.0,-1.0,1.0,-2.0,0.0,-0.6164467484292504,-0.20189689741622208,0.5321049164752241,no,1.0
giraffe,visual,4,Does it have antennae?,no,9.0,-0.7777777777777778,1.7159383568311668,-2.0,2.0,2.4444444444444446,1.3333333333333333,1.0,4.0,-0.6666666666666666,1.118033988749895,-2.0,1.0,-0.4720529376504599,0.31995599213161213,1.139502116001194,no,1.0
grasshopper,nonvisual,1,Is it an insect?,yes,4.0,2.0,0.0,2.0,2.0,2.5,1.9148542155126762,1.0,5.0,-1.75,0.5,-2.0,-1.0,1.3328696970844216,0.3851876033250911,-0.834538782458208,yes,1.0
grasshopper,nonvisual,2,Does it live in grass?,yes,9.0,1.6666666666666667,0.5,1.0,2.0,1.8888888888888888,1.3642254619787415,1.0,5.0,-1.7777777777777777,0.44095855184409866,-2.0,-1.0,1.116278980916236,-0.33236011980318064,-0.8851552157520387,yes,1.0
grasshopper,nonvisual,3,Is it found in summer?,yes,5.0,1.4,0.8944271909999157,0.0,2.0,2.2,0.8366600265340757,1.0,3.0,-1.2,0.8366600265340756,-2.0,0.0,0.9430064079816872,0.03293690288030341,0.16766659675964227,yes,1.0
grasshopper,nonvisual,4,Does it fly?,yes,6.0,-0.8333333333333334,0.752772652709081,-2.0,0.0,2.0,0.8944271909999159,1.0,3.0,-0.3333333333333333,0.816496580927726,-1.0,1.0,-0.5081513903451575,-0.20189689741622208,1.746899315527164,no,0.0
grasshopper,visual,1,Is it green?,yes,1.0,1.0,,1.0,1.0,5.0,,5.0,5.0,-1.0,,-1.0,-1.0,0.6830975485798644,3.320610107031657,0.5321049164752241,,
grasshopper,visual,2,Does it have legs?,yes,4.0,1.75,0.5,1.0,2.0,1.75,1.5,1.0,4.0,-1.75,0.5,-2.0,-1.0,1.1704266599582824,-0.4954391477868787,-0.834538782458208,yes,1.0
grasshopper,visual,3,Does it have long legs?,yes,6.0,1.1666666666666667,1.1690451944500122,-1.0,2.0,1.8333333333333333,0.7527726527090809,1.0,3.0,-1.0,1.0954451150103321,-2.0,1.0,0.7913929066639572,-0.3975917309966599,0.5321049164752241,yes,1.0
grasshopper,visual,4,Does it have antennae?,yes,2.0,1.0,0.0,1.0,1.0,2.5,0.7071067811865476,2.0,3.0,-1.0,1.4142135623730951,-2.0,0.0,0.6830975485798644,0.3851876033250911,0.5321049164752241,yes,1.0
grasshopper,nonvisual,1,Does it require a conductor?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,3.2,1.6431676725154982,1.0,5.0,-1.2,1.0954451150103321,-2.0,0.0,-1.1362644672328963,1.2071059043629297,0.16766659675964227,no,1.0
grasshopper,nonvisual,2,Is it hunted by people?,no,5.0,-0.2,0.4472135954999579,-1.0,0.0,3.2,1.4832396974191324,1.0,5.0,-0.6,0.8944271909999159,-2.0,0.0,-0.09662902962560455,1.2071059043629297,1.260981555906388,no,1.0
grasshopper,nonvisual,3,Does it taste good?,no,7.0,-0.2857142857142857,0.4879500364742666,-1.0,0.0,2.0,1.5275252316519468,1.0,5.0,-0.8571428571428571,1.3451854182690985,-2.0,1.0,-0.15232378521170944,-0.20189689741622208,0.7924180019863541,no,1.0
grasshopper,nonvisual,4,Is it unable to fly?,no,1.0,0.0,,0.0,0.0,3.0,,3.0,3.0,1.0,,1.0,1.0,0.03332540007530694,0.9722721040664043,4.176488113631043,,
grasshopper,visual,1,Is it made of wood?,no,4.0,-2.0,0.0,-2.0,-2.0,1.75,0.9574271077563381,1.0,3.0,-1.75,0.5,-2.0,-1.0,-1.2662188969338077,-0.4954391477868787,-0.834538782458208,no,1.0
grasshopper,visual,2,Does it have teeth?,no,7.0,-1.2857142857142858,0.7559289460184545,-2.0,0.0,2.0,1.0,1.0,3.0,0.14285714285714285,1.2149857925879117,-2.0,2.0,-0.8020959337162669,-0.20189689741622208,2.6146096005642634,no,1.0
grasshopper,visual,3,Does it have an engine?,no,4.0,-2.0,0.0,-2.0,-2.0,1.5,1.0,1.0,3.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.7889813981575353,-1.2900866821026855,no,1.0
grasshopper,visual,4,Is it long?,no,7.0,-0.5714285714285714,1.1338934190276817,-2.0,1.0,1.2857142857142858,0.48795003647426666,1.0,2.0,-1.2857142857142858,0.9511897312113419,-2.0,0.0,-0.3379729704987258,-1.0405890413323837,0.011478745452964052,no,1.0
jacket,nonvisual,1,Is it clothing?,yes,6.0,2.0,0.0,2.0,2.0,3.0,1.6733200530681511,1.0,5.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,1.3328696970844216,0.9722721040664043,-0.07529228305074562,yes,1.0
jacket,nonvisual,2,Is it worn in cold temperatures?,yes,4.0,2.0,0.0,2.0,2.0,1.25,0.5,1.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,1.3328696970844216,-1.082523648528192,-0.37899088281373067,yes,1.0
jacket,nonvisual,3,Is it worn in winter?,yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,2.6666666666666665,0.5773502691896263,2.0,3.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.116278980916236,0.5808824369055287,-0.6826894825767157,yes,1.0
jacket,nonvisual,4,Is it worn for the rain?,yes,7.0,0.7142857142857143,0.7559289460184544,0.0,2.0,2.7142857142857144,1.2535663410560176,1.0,4.0,-0.7142857142857143,0.9511897312113419,-2.0,1.0,0.497448363292848,0.6367952464999398,1.052731087497484,yes,1.0
jacket,visual,1,Does it have a zipper?,yes,2.0,0.5,0.7071067811865476,0.0,1.0,1.0,0.0,1.0,1.0,-1.5,0.7071067811865476,-2.0,-1.0,0.35821147432758565,-1.3760658988988486,-0.37899088281373067,,
jacket,visual,2,Does it have pockets?,yes,4.0,0.75,0.5,0.0,1.0,2.5,1.9148542155126762,1.0,5.0,-1.75,0.5,-2.0,-1.0,0.520654511453725,0.3851876033250911,-0.834538782458208,yes,1.0
jacket,visual,3,Does it have a hood?,yes,8.0,0.25,0.4629100498862757,0.0,1.0,1.875,1.4577379737113252,1.0,5.0,-1.0,0.9258200997725514,-2.0,0.0,0.19576843720144627,-0.3486680226015504,0.5321049164752241,yes,1.0
jacket,visual,4,Does it have sleeves?,yes,4.0,1.75,0.5,1.0,2.0,1.0,0.0,1.0,1.0,-1.5,0.5773502691896257,-2.0,-1.0,1.1704266599582824,-1.3760658988988486,-0.37899088281373067,yes,1.0
jacket,nonvisual,1,Is it a vegetable?,no,8.0,-1.375,1.1877349391654208,-2.0,1.0,2.5,1.6035674514745464,1.0,5.0,-1.375,1.1877349391654208,-2.0,1.0,-0.8601113041184594,0.3851876033250911,-0.15121693299149197,no,1.0
jacket,nonvisual,2,Does it eat leaves?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,no,1.0
jacket,nonvisual,3,Is it an animal?,no,10.0,-1.9,0.31622776601683766,-2.0,-1.0,2.3,1.2516655570345725,1.0,4.0,-1.3,0.8232726023485647,-2.0,0.0,-1.201241682083352,0.15035380302856563,-0.014552563098148848,no,1.0
jacket,nonvisual,4,Does it live in Africa?,no,4.0,-1.5,1.0,-2.0,0.0,4.5,1.0,3.0,5.0,-0.75,1.5,-2.0,1.0,-0.9413328226815291,2.733525606290344,0.9876528161197015,no,1.0
jacket,visual,1,Does it have ears?,no,6.0,-2.0,0.0,-2.0,-2.0,1.6666666666666667,1.632993161855452,1.0,5.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,-1.2662188969338077,-0.5932865645770975,-0.9863880823397003,no,1.0
jacket,visual,2,Is it green?,no,5.0,0.0,0.0,0.0,0.0,1.6,1.3416407864998738,1.0,4.0,-1.4,0.8944271909999157,-2.0,0.0,0.03332540007530694,-0.6715644980092725,-0.19677172295593956,,
jacket,visual,3,Is it tall?,no,8.0,-1.25,0.8864052604279183,-2.0,0.0,1.875,0.8345229603962802,1.0,3.0,-0.5,1.1952286093343936,-2.0,1.0,-0.7788897855553898,-0.3486680226015504,1.4432007157641789,no,1.0
jacket,visual,4,Does it have hair?,no,7.0,-1.0,0.816496580927726,-2.0,0.0,1.5714285714285714,0.9759000729485333,1.0,3.0,-1.0,1.1547005383792515,-2.0,1.0,-0.6164467484292504,-0.7051121837659191,0.5321049164752241,no,1.0
lion,nonvisual,1,Is it an animal?,yes,5.0,2.0,0.0,2.0,2.0,1.8,1.0954451150103324,1.0,3.0,-1.6,0.547722557505166,-2.0,-1.0,1.3328696970844216,-0.4367306977127473,-0.5612100426715217,yes,1.0
lion,nonvisual,2,Is it a carnivore?,yes,4.0,1.5,1.0,0.0,2.0,3.25,1.2583057392117916,2.0,5.0,-1.25,0.9574271077563381,-2.0,0.0,1.007983622832143,1.265814354437061,0.07655701683074671,yes,1.0
lion,nonvisual,3,Is it a mammal?,yes,6.0,1.6666666666666667,0.8164965809277259,0.0,2.0,3.8333333333333335,0.40824829046386185,3.0,4.0,-0.6666666666666666,0.816496580927726,-2.0,0.0,1.116278980916236,1.9507462719685933,1.139502116001194,yes,1.0
lion,nonvisual,4,Does it live in jungles?,yes,5.0,-0.6,1.6733200530681511,-2.0,2.0,2.8,0.8366600265340751,2.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,-0.35653788902742745,0.7374383037698788,0.5321049164752241,,
lion,nonvisual,5,Does it roar?,yes,1.0,2.0,,2.0,2.0,4.0,,4.0,4.0,-1.0,,-1.0,-1.0,1.3328696970844216,2.1464411055490307,0.5321049164752241,,
lion,visual,1,Does it have a mane?,yes,2.0,1.0,1.4142135623730951,0.0,2.0,2.5,0.7071067811865476,2.0,3.0,-1.5,0.7071067811865476,-2.0,-1.0,0.6830975485798644,0.3851876033250911,-0.37899088281373067,,
lion,visual,2,Does it have fur?,yes,7.0,2.0,0.0,2.0,2.0,1.7142857142857142,1.2535663410560174,1.0,4.0,-1.5714285714285714,0.5345224838248489,-2.0,-1.0,1.3328696970844216,-0.5373737549826869,-0.5091474255692956,yes,1.0
lion,visual,3,Does it have a tail?,yes,4.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,-1.3760658988988486,-1.2900866821026855,yes,1.0
lion,visual,4,Does it have teeth?,yes,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-1.5,0.7071067811865476,-2.0,-1.0,1.3328696970844216,-1.3760658988988486,-0.37899088281373067,yes,1.0
lion,nonvisual,1,Is it found in kitchens?,no,2.0,-2.0,0.0,-2.0,-2.0,3.0,2.8284271247461903,1.0,5.0,-1.5,0.7071067811865476,-2.0,-1.0,-1.2662188969338077,0.9722721040664043,-0.37899088281373067,no,1.0
lion,nonvisual,2,Does it eat cheese?,no,6.0,-1.0,0.6324555320336759,-2.0,0.0,1.8333333333333333,0.7527726527090809,1.0,3.0,-1.0,0.8944271909999159,-2.0,0.0,-0.6164467484292504,-0.3975917309966599,0.5321049164752241,no,1.0
lion,nonvisual,3,Does it waddle?,no,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,-0.8330374645974361,-0.9846762317379731,-0.07529228305074562,no,1.0
lion,nonvisual,4,Does it lay eggs?,no,2.0,-2.0,0.0,-2.0,-2.0,3.0,2.8284271247461903,1.0,5.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,0.9722721040664043,-1.2900866821026855,no,1.0
lion,visual,1,Is it grey?,no,8.0,-1.75,0.7071067811865476,-2.0,0.0,1.25,0.7071067811865476,1.0,3.0,-1.625,0.7440238091428449,-2.0,0.0,-1.1037758598076683,-1.082523648528192,-0.6067648326359694,no,1.0
lion,visual,2,Does it have long legs?,no,2.0,0.0,1.4142135623730951,-1.0,1.0,3.0,1.4142135623730951,2.0,4.0,-1.0,0.0,-1.0,-1.0,0.03332540007530694,0.9722721040664043,0.5321049164752241,,
lion,visual,3,Does it have wings?,no,10.0,-1.9,0.31622776601683766,-2.0,-1.0,2.6,1.577621275493231,1.0,5.0,-1.8,0.42163702135578407,-2.0,-1.0,-1.201241682083352,0.5026045034733538,-0.9256483623871036,no,1.0
lion,visual,4,Is it yellow inside?,no,7.0,-1.1428571428571428,0.6900655593423543,-2.0,0.0,2.142857142857143,1.0690449676496974,1.0,4.0,0.0,1.0,-2.0,1.0,-0.7092713410727586,-0.03415846863298981,2.3542965150531336,no,1.0
lion,visual,5,Does it have a long neck?,no,4.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.75,0.5,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.834538782458208,no,1.0
mouse,nonvisual,1,Is it a rodent?,yes,1.0,2.0,,2.0,2.0,4.0,,4.0,4.0,-1.0,,-1.0,-1.0,1.3328696970844216,2.1464411055490307,0.5321049164752241,,
mouse,nonvisual,2,Is it an animal?,yes,5.0,2.0,0.0,2.0,2.0,2.0,1.7320508075688772,1.0,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.3328696970844216,-0.20189689741622208,-0.9256483623871036,yes,1.0
mouse,nonvisual,3,Does it eat?,yes,6.0,2.0,0.0,2.0,2.0,2.3333333333333335,1.211060141638997,1.0,4.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,1.3328696970844216,0.18949276974465357,-0.9863880823397003,yes,1.0
mouse,nonvisual,4,Is it used in experiments?,yes,2.0,1.5,0.7071067811865476,1.0,2.0,2.5,2.1213203435596424,1.0,4.0,-1.0,1.4142135623730951,-2.0,0.0,1.007983622832143,0.3851876033250911,0.5321049164752241,yes,1.0
mouse,nonvisual,5,Does it eat cheese?,yes,4.0,1.0,0.816496580927726,0.0,2.0,2.25,0.9574271077563381,1.0,3.0,-0.5,1.7320508075688772,-2.0,2.0,0.6830975485798644,0.09164535295443452,1.4432007157641789,yes,1.0
mouse,visual,1,Does it have a tail?,yes,4.0,2.0,0.0,2.0,2.0,1.25,0.5,1.0,2.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,-1.082523648528192,-1.2900866821026855,yes,1.0
mouse,visual,2,Is it grey?,yes,10.0,0.6,0.5163977794943222,0.0,1.0,1.6,1.2649110640673518,1.0,5.0,-1.3,0.6749485577105531,-2.0,0.0,0.42318868917804137,-0.6715644980092725,-0.014552563098148848,yes,1.0
mouse,visual,3,Does it have fur?,yes,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-1.5,0.7071067811865476,-2.0,-1.0,1.3328696970844216,-1.3760658988988486,-0.37899088281373067,yes,1.0
mouse,visual,4,Does it have whiskers?,yes,2.0,1.0,0.0,1.0,1.0,2.5,0.7071067811865476,2.0,3.0,-1.0,0.0,-1.0,-1.0,0.6830975485798644,0.3851876033250911,0.5321049164752241,yes,1.0
mouse,nonvisual,1,Is it a fruit?,no,4.0,-2.0,0.0,-2.0,-2.0,3.0,2.309401076758503,1.0,5.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,0.9722721040664043,-1.2900866821026855,no,1.0
mouse,nonvisual,2,Is it used for transportation?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,no,1.0
mouse,nonvisual,3,Does it live in zoos?,no,5.0,-0.4,1.140175425099138,-2.0,1.0,2.6,1.341640786499874,1.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,-0.22658345932651605,0.5026045034733538,0.5321049164752241,,
mouse,nonvisual,4,Does it live on water?,no,5.0,-2.0,0.0,-2.0,-2.0,1.6,0.8944271909999157,1.0,3.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.6715644980092725,-1.2900866821026855,no,1.0
mouse,nonvisual,5,Is it hunted by people?,no,2.0,-0.5,2.1213203435596424,-2.0,1.0,1.5,0.7071067811865476,1.0,2.0,-2.0,0.0,-2.0,-2.0,-0.2915606741769718,-0.7889813981575353,-1.2900866821026855,,
mouse,visual,1,Does it have gears?,no,5.0,-2.0,0.0,-2.0,-2.0,2.4,1.6733200530681511,1.0,5.0,-1.8,0.44721359549995815,-2.0,-1.0,-1.2662188969338077,0.2677707031768284,-0.9256483623871036,no,1.0
mouse,visual,2,Is it large?,no,1.0,-1.0,,-1.0,-1.0,2.0,,2.0,2.0,-1.0,,-1.0,-1.0,-0.6164467484292504,-0.20189689741622208,0.5321049164752241,,
mouse,visual,3,Does it have stripes?,no,4.0,-1.75,0.5,-2.0,-1.0,1.5,1.0,1.0,3.0,-1.5,1.0,-2.0,0.0,-1.1037758598076683,-0.7889813981575353,-0.37899088281373067,no,1.0
mouse,visual,4,Does it have a white tail?,no,3.0,-0.6666666666666666,1.1547005383792517,-2.0,0.0,3.0,1.0,2.0,4.0,0.6666666666666666,0.5773502691896258,0.0,1.0,-0.3998560322610646,0.9722721040664043,3.5690909141050735,,
penguin,nonvisual,1,Is it a bird?,yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,1.0,0.0,1.0,1.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.116278980916236,-1.3760658988988486,-0.6826894825767157,yes,1.0
penguin,nonvisual,2,Is it unable to fly?,yes,4.0,1.75,0.5,1.0,2.0,3.75,0.9574271077563381,3.0,5.0,-0.75,1.5,-2.0,1.0,1.1704266599582824,1.8528988551783743,0.9876528161197015,yes,1.0
penguin,nonvisual,3,Does it live in the Arctic?,yes,4.0,1.0,0.816496580927726,0.0,2.0,2.0,1.4142135623730951,1.0,4.0,-0.5,1.2909944487358056,-2.0,1.0,0.6830975485798644,-0.20189689741622208,1.4432007157641789,yes,1.0
penguin,nonvisual,4,Does it lay eggs?,yes,4.0,1.5,1.0,0.0,2.0,2.0,1.1547005383792515,1.0,3.0,-1.5,1.0,-2.0,0.0,1.007983622832143,-0.20189689741622208,-0.37899088281373067,yes,1.0
penguin,nonvisual,5,Does it waddle?,yes,9.0,1.4444444444444444,1.0137937550497031,-1.0,2.0,1.5555555555555556,0.8819171036881968,1.0,3.0,-1.4444444444444444,0.7264831572567788,-2.0,0.0,0.9718851701374454,-0.723749786964056,-0.277758016226069,yes,1.0
penguin,visual,1,Is it black?,yes,5.0,0.8,0.44721359549995787,0.0,1.0,1.8,1.0954451150103324,1.0,3.0,-0.2,1.3038404810405297,-2.0,1.0,0.5531431188789528,-0.4367306977127473,1.9898581953375518,yes,1.0
penguin,visual,2,Does it have a beak?,yes,4.0,1.75,0.5,1.0,2.0,2.75,1.2583057392117916,1.0,4.0,-2.0,0.0,-2.0,-2.0,1.1704266599582824,0.6787298536957478,-1.2900866821026855,yes,1.0
