"cue","ftype","qid","question","response","question_id","count","truth_mean","truth_std","truth_min","truth_max","imagery_mean","imagery_std","imagery_min","imagery_max","difficulty_mean","difficulty_std","difficulty_min","difficulty_max","facts_mean","facts_std","facts_min","facts_max"
"grasshopper","visual",3,"Does it have an engine?","no","grasshopper:visual:no:3",4,-1.75,0.5,-2,-1,0.25,0.5,0,1,-1,1.15470053837925,-2,0,0.25,0.5,0,1
"grasshopper","visual",4,"Is it long?","no","grasshopper:visual:no:4",5,-0.4,1.14017542509914,-2,1,1.2,0.836660026534076,0,2,-1.6,0.547722557505166,-2,-1,1,1.22474487139159,0,3
"jacket","nonvisual",1,"Is it clothing?","yes","jacket:nonvisual:yes:1",5,2,0,2,2,0.4,0.547722557505166,0,1,-2,0,-2,-2,0,0,0,0
"jacket","nonvisual",2,"Is it worn in cold temperatures?","yes","jacket:nonvisual:yes:2",8,1.625,0.517549169506766,1,2,1.25,0.886405260427918,0,3,-1.75,0.462910049886276,-2,-1,1.125,0.991031208965115,0,2
"jacket","nonvisual",3,"Is it worn in winter?","yes","jacket:nonvisual:yes:3",6,0.5,1.6431676725155,-2,2,1.66666666666667,1.36626010212795,0,4,-1.83333333333333,0.408248290463863,-2,-1,0.5,0.836660026534076,0,2
"jacket","nonvisual",4,"Is it worn for the rain?","yes","jacket:nonvisual:yes:4",5,1.4,0.894427190999916,0,2,0.8,0.836660026534076,0,2,-1.4,0.894427190999916,-2,0,0.8,0.836660026534076,0,2
"jacket","visual",1,"Does it have a zipper?","yes","jacket:visual:yes:1",4,1.25,0.5,1,2,3.25,0.5,3,4,-1.25,1.5,-2,1,0.5,1,0,2
"jacket","visual",2,"Does it have pockets?","yes","jacket:visual:yes:2",6,1.66666666666667,0.516397779494322,1,2,1.33333333333333,0.816496580927726,0,2,-1.33333333333333,0.516397779494322,-2,-1,1.16666666666667,0.983192080250175,0,2
"jacket","visual",3,"Does it have a hood?","yes","jacket:visual:yes:3",4,0.25,0.5,0,1,1.75,0.957427107756338,1,3,-0.75,0.957427107756338,-2,0,0.25,0.5,0,1
"jacket","visual",4,"Does it have sleeves?","yes","jacket:visual:yes:4",5,1.8,0.447213595499958,1,2,2.8,1.6431676725155,0,4,-1.6,0.547722557505166,-2,-1,1.2,1.30384048104053,0,3
"jacket","nonvisual",1,"Is it a vegetable?","no","jacket:nonvisual:no:1",5,-2,0,-2,-2,2.8,1.78885438199983,0,4,-1.8,0.447213595499958,-2,-1,2,2,0,4
"jacket","nonvisual",2,"Does it eat leaves?","no","jacket:nonvisual:no:2",7,-2,0,-2,-2,0.857142857142857,0.899735410842437,0,2,-1.85714285714286,0.377964473009227,-2,-1,0.714285714285714,0.755928946018454,0,2
"jacket","nonvisual",3,"Is it an animal?","no","jacket:nonvisual:no:3",6,-1.66666666666667,0.816496580927726,-2,0,1,0.894427190999916,0,2,-1.66666666666667,0.516397779494322,-2,-1,0.166666666666667,0.408248290463863,0,1
"jacket","nonvisual",4,"Does it live in Africa?","no","jacket:nonvisual:no:4",4,-0.5,1,-2,0,0.5,0.577350269189626,0,1,0,1.82574185835055,-2,2,0.5,0.577350269189626,0,1
"jacket","visual",1,"Does it have ears?","no","jacket:visual:no:1",7,-2,0,-2,-2,1.14285714285714,1.21498579258791,0,3,-1.57142857142857,0.786795792469443,-2,0,0.428571428571429,1.13389341902768,0,3
"jacket","visual",3,"Is it tall?","no","jacket:visual:no:3",5,-1.2,0.836660026534076,-2,0,1.6,1.51657508881031,0,4,-1.6,0.547722557505166,-2,-1,0.4,0.547722557505166,0,1
"jacket","visual",4,"Does it have hair?","no","jacket:visual:no:4",7,-0.571428571428571,0.786795792469443,-2,0,1.14285714285714,0.690065559342354,0,2,-1.57142857142857,0.534522483824849,-2,-1,0.285714285714286,0.487950036474267,0,1
"lion","nonvisual",1,"Is it an animal?","yes","lion:nonvisual:yes:1",8,1.75,0.707106781186548,0,2,1.375,1.68501801601221,0,4,-1.875,0.353553390593274,-2,-1,0.875,1.35620268186054,0,4
"lion","nonvisual",2,"Is it a carnivore?","yes","lion:nonvisual:yes:2",8,1.625,0.517549169506766,1,2,1.375,1.18773493916542,0,3,-1.75,0.462910049886276,-2,-1,1.5,1.19522860933439,0,3
"lion","nonvisual",3,"Is it a mammal?","yes","lion:nonvisual:yes:3",6,1.83333333333333,0.408248290463863,1,2,0.666666666666667,0.816496580927726,0,2,-1.5,0.836660026534076,-2,0,1.66666666666667,1.50554530541816,0,4
"lion","nonvisual",4,"Does it live in jungles?","yes","lion:nonvisual:yes:4",5,0.4,1.14017542509914,-1,2,2,0.707106781186548,1,3,-0.8,0.836660026534076,-2,0,2,1.4142135623731,0,3
"lion","nonvisual",5,"Does it roar?","yes","lion:nonvisual:yes:5",4,2,0,2,2,2,1.82574185835055,0,4,-2,0,-2,-2,2,0.816496580927726,1,3
"lion","visual",1,"Does it have a mane?","yes","lion:visual:yes:1",5,0.8,1.30384048104053,-1,2,0.8,0.836660026534076,0,2,-1.6,0.547722557505166,-2,-1,1.6,1.51657508881031,0,3
"lion","visual",2,"Does it have fur?","yes","lion:visual:yes:2",7,1.57142857142857,0.534522483824849,1,2,1.28571428571429,1.38013111868471,0,3,-1.57142857142857,0.786795792469443,-2,0,0.571428571428571,1.13389341902768,0,3
"lion","visual",3,"Does it have a tail?","yes","lion:visual:yes:3",4,2,0,2,2,1.5,1.73205080756888,0,4,-2,0,-2,-2,1,1.4142135623731,0,3
"lion","visual",4,"Does it have teeth?","yes","lion:visual:yes:4",8,1.875,0.353553390593274,1,2,1.125,1.1259916264596,0,3,-2,0,-2,-2,1.125,1.1259916264596,0,3
"lion","nonvisual",1,"Is it found in kitchens?","no","lion:nonvisual:no:1",5,-2,0,-2,-2,0.2,0.447213595499958,0,1,-2,0,-2,-2,0.2,0.447213595499958,0,1
"lion","nonvisual",2,"Does it eat cheese?","no","lion:nonvisual:no:2",5,-0.4,0.894427190999916,-1,1,1,1,0,2,-1,0.707106781186548,-2,0,1,1.22474487139159,0,3
"lion","nonvisual",3,"Does it waddle?","no","lion:nonvisual:no:3",4,-2,0,-2,-2,1.75,1.5,0,3,-1.5,0.577350269189626,-2,-1,0.75,0.957427107756338,0,2
"lion","nonvisual",4,"Does it lay eggs?","no","lion:nonvisual:no:4",4,-2,0,-2,-2,0.5,1,0,2,-1.75,0.5,-2,-1,1,1.15470053837925,0,2
"lion","visual",1,"Is it grey?","no","lion:visual:no:1",9,-1.33333333333333,0.866025403784439,-2,0,0.666666666666667,0.866025403784439,0,2,-1.44444444444444,0.726483157256779,-2,0,0.777777777777778,1.092906420717,0,3
"lion","visual",2,"Does it have long legs?","no","lion:visual:no:2",4,-0.75,1.5,-2,1,1.75,1.5,0,3,-1.25,0.957427107756338,-2,0,1,1.4142135623731,0,3
"lion","visual",3,"Does it have wings?","no","lion:visual:no:3",3,-2,0,-2,-2,1.33333333333333,2.3094010767585,0,4,-1.66666666666667,0.577350269189626,-2,-1,0,0,0,0
"lion","visual",4,"Is it yellow inside?","no","lion:visual:no:4",4,-2,0,-2,-2,1.25,1.89296944860009,0,4,-1.5,1,-2,0,1.25,1.25830573921179,0,3
"lion","visual",5,"Does it have a long neck?","no","lion:visual:no:5",6,-1.33333333333333,0.816496580927726,-2,0,2.16666666666667,0.983192080250175,1,4,-0.833333333333333,0.983192080250175,-2,0,1.33333333333333,1.03279555898864,0,3
"mouse","nonvisual",1,"Is it a rodent?","yes","mouse:nonvisual:yes:1",7,1.42857142857143,1.13389341902768,-1,2,1.14285714285714,1.21498579258791,0,3,-1.85714285714286,0.377964473009227,-2,-1,1.14285714285714,0.899735410842437,0,2
"mouse","nonvisual",2,"Is it an animal?","yes","mouse:nonvisual:yes:2",6,1.16666666666667,0.983192080250175,0,2,0.833333333333333,0.983192080250175,0,2,-1,1.26491106406735,-2,1,0.666666666666667,0.816496580927726,0,2
"mouse","nonvisual",3,"Does it eat?","yes","mouse:nonvisual:yes:3",6,1.5,0.836660026534076,0,2,1.33333333333333,1.50554530541816,0,4,-1.66666666666667,0.516397779494322,-2,-1,0.833333333333333,1.32916013582513,0,3
"mouse","nonvisual",4,"Is it used in experiments?","yes","mouse:nonvisual:yes:4",3,1.66666666666667,0.577350269189626,1,2,0.666666666666667,0.577350269189626,0,1,-1.33333333333333,0.577350269189626,-2,-1,2.66666666666667,0.577350269189626,2,3
"mouse","nonvisual",5,"Does it eat cheese?","yes","mouse:nonvisual:yes:5",4,1.75,0.5,1,2,0.75,0.957427107756338,0,2,-1.25,0.5,-2,-1,1.75,1.5,0,3
"mouse","visual",1,"Does it have a tail?","yes","mouse:visual:yes:1",5,1.6,0.547722557505166,1,2,1.6,0.547722557505166,1,2,-1.8,0.447213595499958,-2,-1,0.2,0.447213595499958,0,1
"mouse","visual",2,"Is it grey?","yes","mouse:visual:yes:2",8,0.5,0.534522483824849,0,1,2,1.4142135623731,0,4,-1.375,0.744023809142845,-2,0,1.75,1.38873014965883,0,4
"mouse","visual",3,"Does it have fur?","yes","mouse:visual:yes:3",7,1.42857142857143,1.13389341902768,-1,2,2.57142857142857,1.13389341902768,1,4,-1.57142857142857,1.13389341902768,-2,1,2.14285714285714,1.4638501094228,0,4
"mouse","visual",4,"Does it have whiskers?","yes","mouse:visual:yes:4",3,0.666666666666667,2.3094010767585,-2,2,1.33333333333333,1.15470053837925,0,2,-2,0,-2,-2,0.333333333333333,0.577350269189626,0,1
"mouse","nonvisual",1,"Is it a fruit?","no","mouse:nonvisual:no:1",4,-2,0,-2,-2,1,0.816496580927726,0,2,-2,0,-2,-2,0.25,0.5,0,1
"mouse","nonvisual",2,"Is it used for transportation?","no","mouse:nonvisual:no:2",4,-1.75,0.5,-2,-1,1.5,1.91485421551268,0,4,-1.5,1,-2,0,1,2,0,4
"mouse","nonvisual",3,"Does it live in zoos?","no","mouse:nonvisual:no:3",10,-0.6,1.07496769977314,-2,1,1.5,0.849836585598797,0,3,-1.1,0.737864787372622,-2,0,1.3,0.948683298050514,0,3
"mouse","nonvisual",4,"Does it live on water?","no","mouse:nonvisual:no:4",9,-1.88888888888889,0.333333333333333,-2,-1,1.66666666666667,1.58113883008419,0,4,-1.44444444444444,1.0137937550497,-2,1,1.77777777777778,1.56347191994114,0,4
"mouse","visual",1,"Does it have gears?","no","mouse:visual:no:1",6,-2,0,-2,-2,1,1.54919333848297,0,4,-2,0,-2,-2,0.333333333333333,0.516397779494322,0,1
"mouse","visual",2,"Is it large?","no","mouse:visual:no:2",8,-1.625,0.744023809142845,-2,0,0.75,1.03509833901353,0,2,-1.75,0.462910049886276,-2,-1,1.25,1.03509833901353,0,3
"mouse","visual",3,"Does it have stripes?","no","mouse:visual:no:3",5,-1.4,0.894427190999916,-2,0,2,1.58113883008419,0,4,-1,1,-2,0,1.4,1.67332005306815,0,4
"mouse","visual",4,"Does it have a white tail?","yes","mouse:visual:yes:4",6,0.166666666666667,0.752772652709081,-1,1,2,1.54919333848297,0,4,-1.5,0.836660026534076,-2,0,1,1.54919333848297,0,3
"penguin","nonvisual",1,"Is it a bird?","yes","penguin:nonvisual:yes:1",4,2,0,2,2,1.5,1.73205080756888,0,3,-1.5,0.577350269189626,-2,-1,2,0.816496580927726,1,3
"penguin","nonvisual",2,"Is it unable to fly?","yes","penguin:nonvisual:yes:2",6,1.5,0.547722557505166,1,2,1.83333333333333,1.72240142436851,0,4,-1.5,0.547722557505166,-2,-1,2.33333333333333,1.36626010212795,1,4
"penguin","nonvisual",3,"Does it live in the Arctic?","yes","penguin:nonvisual:yes:3",7,0.285714285714286,1.60356745147455,-2,2,1.57142857142857,1.51185789203691,0,4,-0.714285714285714,0.951189731211342,-2,0,2.28571428571429,1.49602648308619,0,4
"penguin","nonvisual",4,"Does it lay eggs?","yes","penguin:nonvisual:yes:4",5,1.4,0.894427190999916,0,2,1.4,0.894427190999916,0,2,-1,0.707106781186548,-2,0,1.8,1.09544511501033,0,3
"penguin","nonvisual",5,"Does it waddle?","yes","penguin:nonvisual:yes:5",4,1.5,0.577350269189626,1,2,1.75,1.70782512765993,0,4,-1.5,0.577350269189626,-2,-1,0,0,0,0
"penguin","visual",1,"Is it black?","yes","penguin:visual:yes:1",5,0.8,0.836660026534076,0,2,2,1.58113883008419,0,4,-1,1,-2,0,1.2,0.836660026534076,0,2
"penguin","visual",2,"Does it have a beak?","yes","penguin:visual:yes:2",5,1.6,0.547722557505166,1,2,2,1.4142135623731,0,3,-1.2,0.836660026534076,-2,0,0.6,0.547722557505166,0,1
"penguin","visual",3,"Does it have feet?","yes","penguin:visual:yes:3",4,1.75,0.5,1,2,2.25,1.5,1,4,-1.75,0.5,-2,-1,1.75,2.06155281280883,0,4
"penguin","visual",4,"Does it have wings?","yes","penguin:visual:yes:4",4,1.75,0.5,1,2,2.5,1.29099444873581,1,4,-1.25,0.957427107756338,-2,0,1.75,1.70782512765993,0,4
"penguin","nonvisual",1,"Is it like a horse?","no","penguin:nonvisual:no:1",4,-2,0,-2,-2,1.75,1.5,1,4,-2,0,-2,-2,0.75,0.957427107756338,0,2
"penguin","nonvisual",2,"Is it breakable?","no","penguin:nonvisual:no:2",5,-1,1.22474487139159,-2,1,1.4,1.14017542509914,0,3,-1.6,0.894427190999916,-2,0,0.6,0.894427190999916,0,2
"penguin","nonvisual",3,"Is it an herbivore?","no","penguin:nonvisual:no:3",6,-0.5,1.7606816861659,-2,2,2.66666666666667,1.03279555898864,1,4,-0.166666666666667,1.32916013582513,-2,1,2.33333333333333,1.63299316185545,0,4
"penguin","nonvisual",4,"Does it like mud?","no","penguin:nonvisual:no:4",6,-1.33333333333333,0.516397779494322,-2,-1,2.16666666666667,1.16904519445001,1,4,-1,1.09544511501033,-2,1,1.16666666666667,0.752772652709081,0,2
"penguin","nonvisual",5,"Does it eat grain?","no","penguin:nonvisual:no:5",5,-1.8,0.447213595499958,-2,-1,0.6,0.547722557505166,0,1,-1.4,0.547722557505166,-2,-1,2,1.4142135623731,0,4
"penguin","visual",1,"Is it red?","no","penguin:visual:no:1",7,-2,0,-2,-2,1.28571428571429,1.11269728052837,0,3,-1.85714285714286,0.377964473009227,-2,-1,0.571428571428571,0.786795792469443,0,2
"penguin","visual",2,"Does it have a tail?","no","penguin:visual:no:2",6,-0.166666666666667,1.32916013582513,-2,2,2.5,1.37840487520902,0,4,-0.333333333333333,1.36626010212795,-2,1,2,1.4142135623731,0,4
"penguin","visual",3,"Does it have four legs?","no","penguin:visual:no:3",5,-1.4,1.34164078649987,-2,1,2.2,1.6431676725155,0,4,-1.2,0.836660026534076,-2,0,1.4,0.547722557505166,1,2
"penguin","visual",4,"Is it long?","no","penguin:visual:no:4",2,-1,1.4142135623731,-2,0,1,1.4142135623731,0,2,-1.5,0.707106781186548,-2,-1,1.5,0.707106781186548,1,2
"pig","nonvisual",1,"Is it an animal?","yes","pig:nonvisual:yes:1",8,2,0,2,2,1,0.925820099772551,0,2,-1.75,0.462910049886276,-2,-1,0.375,0.744023809142845,0,2
"pig","nonvisual",2,"Does it live on farms?","yes","pig:nonvisual:yes:2",6,1.5,0.547722557505166,1,2,1.16666666666667,0.983192080250175,0,3,-1.66666666666667,0.516397779494322,-2,-1,0.833333333333333,0.752772652709081,0,2
"pig","nonvisual",3,"Is it eaten as bacon?","yes","pig:nonvisual:yes:3",5,1.2,1.78885438199983,-2,2,1.2,1.6431676725155,0,3,-2,0,-2,-2,2.2,1.48323969741913,0,4
"pig","nonvisual",4,"Is it smelly?","yes","pig:nonvisual:yes:4",6,0.666666666666667,0.516397779494322,0,1,1,0.894427190999916,0,2,-1.83333333333333,0.408248290463863,-2,-1,0.333333333333333,0.516397779494322,0,1
"pig","nonvisual",5,"Does it like mud?","yes","pig:nonvisual:yes:5",3,2,0,2,2,2.66666666666667,2.3094010767585,0,4,-1.66666666666667,0.577350269189626,-2,-1,1.66666666666667,2.08166599946613,0,4
"pig","visual",1,"Is it pink?","yes","pig:visual:yes:1",7,0.857142857142857,0.899735410842437,0,2,1.71428571428571,0.951189731211342,0,3,-1.28571428571429,0.951189731211342,-2,0,0.571428571428571,1.13389341902768,0,3
"pig","visual",2,"Does it have a tail?","yes","pig:visual:yes:2",6,1.66666666666667,0.816496580927726,0,2,2.66666666666667,1.211060141639,1,4,-1.16666666666667,1.16904519445001,-2,1,0.333333333333333,0.516397779494322,0,1
"pig","visual",3,"Does it have a snout?","yes","pig:visual:yes:3",4,2,0,2,2,2.75,0.957427107756338,2,4,-1.75,0.5,-2,-1,1.25,0.5,1,2
"pig","visual",4,"Does it have legs?","yes","pig:visual:yes:4",4,1.75,0.5,1,2,1.25,0.5,1,2,-1.75,0.5,-2,-1,2,1.82574185835055,0,4
"pig","visual",5,"Is it muddy?","yes","pig:visual:yes:5",6,0.5,0.547722557505166,0,1,1.5,1.04880884817015,0,3,-1.16666666666667,1.16904519445001,-2,1,1.33333333333333,1.211060141639,0,3
"pig","nonvisual",1,"Is it tropical?","no","pig:nonvisual:no:1",9,-1.33333333333333,0.707106781186548,-2,0,0.555555555555556,0.726483157256779,0,2,-1.33333333333333,0.866025403784439,-2,0,1,1.4142135623731,0,4
"pig","nonvisual",2,"Is it a bird?","no","pig:nonvisual:no:2",5,-2,0,-2,-2,1.8,1.48323969741913,0,4,-1.8,0.447213595499958,-2,-1,0.6,0.894427190999916,0,2
"pig","nonvisual",3,"Does it live in India?","no","pig:nonvisual:no:3",5,-0.2,0.836660026534076,-1,1,1,1,0,2,-0.2,0.836660026534076,-1,1,1.4,1.14017542509914,0,3
"pig","nonvisual",4,"Does it grow on trees?","no","pig:nonvisual:no:4",6,-1.33333333333333,1.63299316185545,-2,2,1.33333333333333,1.75119007154183,0,4,-1.83333333333333,0.408248290463863,-2,-1,0.333333333333333,0.516397779494322,0,1
"pig","nonvisual",5,"Does it grow in Hawaii?","no","pig:nonvisual:no:5",5,-0.2,2.04939015319192,-2,2,1,1.4142135623731,0,3,-1.4,1.34164078649987,-2,1,1.8,1.48323969741913,0,4
"pig","visual",1,"Is it made of glass?","no","pig:visual:no:1",4,-1.25,0.957427107756338,-2,0,1.25,1.25830573921179,0,3,-1.25,0.957427107756338,-2,0,0.5,0.577350269189626,0,1
"pig","visual",2,"Does it have wings?","no","pig:visual:no:2",6,-2,0,-2,-2,1.5,1.51657508881031,0,4,-2,0,-2,-2,0.5,0.836660026534076,0,2
"pig","visual",3,"Does it have whiskers?","no","pig:visual:no:3",4,-1,1.15470053837925,-2,0,2.75,1.89296944860009,0,4,-1.5,1,-2,0,1.5,1.73205080756888,0,4
"pig","visual",4,"Does it have feathers?","no","pig:visual:no:4",4,-2,0,-2,-2,0.5,1,0,2,-2,0,-2,-2,1.25,1.89296944860009,0,4
"pig","visual",5,"Does it have fur?","no","pig:visual:no:5",4,-0.25,2.06155281280883,-2,2,1.75,1.70782512765993,0,4,-1.5,1,-2,0,1.25,1.89296944860009,0,4
"pineapple","nonvisual",1,"Is it juicy?","yes","pineapple:nonvisual:yes:1",4,1.25,0.5,1,2,2.25,1.70782512765993,0,4,-1.25,0.5,-2,-1,0.5,1,0,2
"pineapple","nonvisual",2,"Is it tropical?","yes","pineapple:nonvisual:yes:2",6,1.83333333333333,0.408248290463863,1,2,1.33333333333333,2.06559111797729,0,4,-1.66666666666667,0.516397779494322,-2,-1,1.66666666666667,1.36626010212795,0,4
"pineapple","nonvisual",3,"Does it grow on trees?","yes","pineapple:nonvisual:yes:3",4,0.5,1.29099444873581,-1,2,1.25,1.25830573921179,0,3,-1.25,0.5,-2,-1,2.25,1.70782512765993,0,4
"pineapple","nonvisual",4,"Does it grow in Hawaii?","yes","pineapple:nonvisual:yes:4",6,1.83333333333333,0.408248290463863,1,2,1.5,1.37840487520902,0,3,-1.66666666666667,0.516397779494322,-2,-1,1.16666666666667,0.983192080250175,0,2
"pineapple","nonvisual",5,"Is it prickly?","yes","pineapple:nonvisual:yes:5",4,0.5,1.73205080756888,-2,2,1.25,0.957427107756338,0,2,-1.75,0.5,-2,-1,0.5,0.577350269189626,0,1
"pineapple","visual",2,"Does it have an inside?","yes","pineapple:visual:yes:2",4,0.75,1.5,-1,2,1,1.15470053837925,0,2,-1.5,0.577350269189626,-2,-1,0.75,0.957427107756338,0,2
"pineapple","visual",3,"Does it have skin?","yes","pineapple:visual:yes:3",8,1.375,0.916125381312904,0,2,2,1.19522860933439,0,4,-0.875,0.991031208965115,-2,0,0.75,1.16496474502144,0,3
"pineapple","visual",4,"Is it yellow inside?","yes","pineapple:visual:yes:4",4,1.75,0.5,1,2,1.75,0.957427107756338,1,3,-1.75,0.5,-2,-1,0,0,0,0
"pineapple","visual",5,"Does it have a core?","yes","pineapple:visual:yes:5",2,1.5,0.707106781186548,1,2,1.5,0.707106781186548,1,2,0,1.4142135623731,-1,1,2,1.4142135623731,1,3
"pineapple","nonvisual",1,"Is it an animal?","no","pineapple:nonvisual:no:1",6,-2,0,-2,-2,1.33333333333333,1.75119007154183,0,4,-1.83333333333333,0.408248290463863,-2,-1,0.333333333333333,0.816496580927726,0,2
"pineapple","nonvisual",2,"Is it clothing?","no","pineapple:nonvisual:no:2",3,-2,0,-2,-2,1,1,0,2,-2,0,-2,-2,1,1.73205080756888,0,3
"pineapple","nonvisual",3,"Is it a carnivore?","no","pineapple:nonvisual:no:3",4,-2,0,-2,-2,1.25,1.89296944860009,0,4,-1.75,0.5,-2,-1,0.25,0.5,0,1
"pineapple","nonvisual",4,"Is it used for racing?","no","pineapple:nonvisual:no:4",3,-2,0,-2,-2,2,1.73205080756888,0,3,-2,0,-2,-2,0.666666666666667,0.577350269189626,0,1
"pineapple","nonvisual",5,"Is it a pet?","no","pineapple:nonvisual:no:5",7,-1.42857142857143,0.975900072948533,-2,0,1.42857142857143,1.90237946242268,0,4,-1.71428571428571,0.755928946018454,-2,0,0.857142857142857,1.57359158493889,0,4
"pineapple","visual",1,"Does it have legs?","no","pineapple:visual:no:1",4,-2,0,-2,-2,1,1.4142135623731,0,3,-1.5,1,-2,0,0.25,0.5,0,1
"pineapple","visual",2,"Does it have a seat?","no","pineapple:visual:no:2",5,-1.8,0.447213595499958,-2,-1,1.4,1.14017542509914,0,3,-1.8,0.447213595499958,-2,-1,1.2,1.6431676725155,0,3
"pineapple","visual",3,"Does it have whiskers?","no","pineapple:visual:no:3",6,-2,0,-2,-2,1.5,1.6431676725155,0,4,-1.66666666666667,0.516397779494322,-2,-1,0.666666666666667,1.63299316185545,0,4
"pineapple","visual",4,"Does it have legs?","no","pineapple:visual:no:4",4,-2,0,-2,-2,0,0,0,0,-2,0,-2,-2,0,0,0,0
"pineapple","visual",5,"Does it have a tail?","no","pineapple:visual:no:5",4,-2,0,-2,-2,1.25,0.957427107756338,0,2,-2,0,-2,-2,0.25,0.5,0,1
"rabbit","nonvisual",1,"Does it hop?","yes","rabbit:nonvisual:yes:1",5,2,0,2,2,2,1.58113883008419,0,4,-1.8,0.447213595499958,-2,-1,1,1.22474487139159,0,3
"rabbit","nonvisual",2,"Is it a pet?","yes","rabbit:nonvisual:yes:2",5,0.2,0.447213595499958,0,1,1.2,1.30384048104053,0,3,-1.8,0.447213595499958,-2,-1,0.2,0.447213595499958,0,1
"rabbit","nonvisual",3,"Is it edible?","yes","rabbit:nonvisual:yes:3",5,1.4,0.894427190999916,0,2,0.2,0.447213595499958,0,1,-1.4,0.547722557505166,-2,-1,0.8,1.30384048104053,0,3
"rabbit","nonvisual",4,"Is it hunted by people?","yes","rabbit:nonvisual:yes:4",4,0.5,1.29099444873581,-1,2,1.5,1.29099444873581,0,3,-0.75,1.25830573921179,-2,1,1,1.15470053837925,0,2
"rabbit","nonvisual",5,"Does it eat carrots?","yes","rabbit:nonvisual:yes:5",7,1.85714285714286,0.377964473009227,1,2,1.85714285714286,1.4638501094228,0,4,-1.57142857142857,0.786795792469443,-2,0,2.14285714285714,1.3451854182691,1,4
"rabbit","visual",1,"Does it have ears?","yes","rabbit:visual:yes:1",4,2,0,2,2,2,1.63299316185545,0,4,-1.75,0.5,-2,-1,0.5,1,0,2
"rabbit","visual",2,"Does it have feet?","yes","rabbit:visual:yes:2",6,2,0,2,2,1.66666666666667,1.50554530541816,0,4,-1.66666666666667,0.516397779494322,-2,-1,0.5,0.547722557505166,0,1
"rabbit","visual",3,"Does it have whiskers?","yes","rabbit:visual:yes:3",6,1,1.67332005306815,-2,2,2.33333333333333,1.03279555898864,1,3,-0.833333333333333,1.16904519445001,-2,1,0.166666666666667,0.408248290463863,0,1
"rabbit","visual",4,"Does it have a tail?","yes","rabbit:visual:yes:4",8,1.625,0.517549169506766,1,2,1.625,1.40788595317336,0,4,-1.625,0.517549169506766,-2,-1,0.875,0.640869944461656,0,2
"rabbit","nonvisual",1,"Does it live in zoos?","no","rabbit:nonvisual:no:1",9,-0.666666666666667,0.866025403784439,-2,1,1.22222222222222,1.20185042515466,0,3,-0.666666666666667,1.11803398874989,-2,1,1.22222222222222,1.48136573621926,0,4
"rabbit","nonvisual",2,"Does it make noises?","yes","rabbit:nonvisual:yes:2",6,1.16666666666667,1.16904519445001,-1,2,1,0.894427190999916,0,2,-0.833333333333333,1.16904519445001,-2,1,1.83333333333333,1.72240142436851,0,4
"rabbit","nonvisual",3,"Does it roar?","no","rabbit:nonvisual:no:3",6,-1.5,1.22474487139159,-2,1,1.16666666666667,1.60208197875972,0,4,-1.5,1.22474487139159,-2,1,0.833333333333333,1.32916013582513,0,3
"rabbit","nonvisual",4,"Is it used for making jam?","no","rabbit:nonvisual:no:4",4,-1.75,0.5,-2,-1,0.5,0.577350269189626,0,1,-1.75,0.5,-2,-1,1,1.4142135623731,0,3
"rabbit","nonvisual",5,"Is it a fruit?","no","rabbit:nonvisual:no:5",5,-2,0,-2,-2,0.4,0.547722557505166,0,1,-2,0,-2,-2,1,1.73205080756888,0,4
"rabbit","visual",1,"Does it have spots?","no","rabbit:visual:no:1",4,-0.5,1,-2,0,2,0.816496580927726,1,3,-1.75,0.5,-2,-1,1.25,0.5,1,2
"rabbit","visual",2,"Is it made of metal?","no","rabbit:visual:no:2",4,-2,0,-2,-2,1.25,0.957427107756338,0,2,-1.5,0.577350269189626,-2,-1,0.75,0.957427107756338,0,2
"rabbit","visual",3,"Does it have a seat?","no","rabbit:visual:no:3",5,-1.4,1.34164078649987,-2,1,0.2,0.447213595499958,0,1,-2,0,-2,-2,0,0,0,0
"rabbit","visual",4,"Is it flat?","no","rabbit:visual:no:4",6,-2,0,-2,-2,0.666666666666667,0.816496580927726,0,2,-1.66666666666667,0.516397779494322,-2,-1,0.5,0.836660026534076,0,2
"raccoon","nonvisual",1,"Does it eat garbage?","yes","raccoon:nonvisual:yes:1",5,1.4,0.547722557505166,1,2,1,1.73205080756888,0,4,-2,0,-2,-2,1,1.73205080756888,0,4
"raccoon","nonvisual",2,"Is it furry?","yes","raccoon:nonvisual:yes:2",5,1.6,0.547722557505166,1,2,1.8,0.836660026534076,1,3,-1.6,0.894427190999916,-2,0,1.6,1.14017542509914,0,3
"raccoon","nonvisual",3,"Is it nocturnal?","yes","raccoon:nonvisual:yes:3",5,1.2,1.09544511501033,0,2,1.6,1.34164078649987,0,3,-0.8,1.30384048104053,-2,1,2,1.4142135623731,0,4
"raccoon","nonvisual",4,"Does it produce offspring?","yes","raccoon:nonvisual:yes:4",4,1.5,1,0,2,1,1.4142135623731,0,3,-1.75,0.5,-2,-1,0.75,1.5,0,3
"raccoon","visual",1,"Is it black?","no","raccoon:visual:no:1",4,-0.5,1.29099444873581,-2,1,1.75,1.25830573921179,0,3,-0.5,1.29099444873581,-2,1,1.25,0.957427107756338,0,2
"raccoon","visual",2,"Does it have a tail?","yes","raccoon:visual:yes:2",5,2,0,2,2,1.2,1.09544511501033,0,3,-1.8,0.447213595499958,-2,-1,0.4,0.894427190999916,0,2
